id,name,slug,collectibles_slug,number,height,weight,featured,detailPageURL,ThumbnailImage,ThumbnailAltText,abilities,type,weakness
618,Stunfisk,stunfisk,stunfisk,0618,0.7,11,true,/br/pokedex/stunfisk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/618.png,Stunfisk,"Static, Limber","ground, electric","Water, Grass, Ice, Ground"
619,Mienfoo,mienfoo,mienfoo,0619,0.9,20,true,/br/pokedex/mienfoo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/619.png,Mienfoo,"Inner Focus, Regenerator",fighting,"Flying, Psychic, Fairy"
620,Mienshao,mienshao,mienshao,0620,1.4,35.5,true,/br/pokedex/mienshao,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/620.png,Mienshao,"Inner Focus, Regenerator",fighting,"Flying, Psychic, Fairy"
621,Druddigon,druddigon,druddigon,0621,1.6,139,true,/br/pokedex/druddigon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/621.png,Druddigon,"Rough Skin, Sheer Force",dragon,"Ice, Dragon, Fairy"
622,Golett,golett,golett,0622,1,92,true,/br/pokedex/golett,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/622.png,Golett,"Iron Fist, Klutz","ground, ghost","Water, Grass, Ice, Ghost, Dark"
623,Golurk,golurk,golurk,0623,2.8,330,true,/br/pokedex/golurk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/623.png,Golurk,"Iron Fist, Klutz","ground, ghost","Water, Grass, Ice, Ghost, Dark"
624,Pawniard,pawniard,pawniard,0624,0.5,10.2,true,/br/pokedex/pawniard,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/624.png,Pawniard,"Inner Focus, Defiant","dark, steel","Fire, Fighting, Ground"
625,Bisharp,bisharp,bisharp,0625,1.6,70,true,/br/pokedex/bisharp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/625.png,Bisharp,"Inner Focus, Defiant","dark, steel","Fire, Fighting, Ground"
626,Bouffalant,bouffalant,bouffalant,0626,1.6,94.6,true,/br/pokedex/bouffalant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/626.png,Bouffalant,"Reckless, Sap Sipper",normal,Fighting
627,Rufflet,rufflet,rufflet,0627,0.5,10.5,true,/br/pokedex/rufflet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/627.png,Rufflet,"Keen Eye, Sheer Force","normal, flying","Electric, Ice, Rock"
628,Braviary,braviary,braviary,0628,1.5,41,true,/br/pokedex/braviary,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/628.png,Braviary,"Keen Eye, Sheer Force","normal, flying","Electric, Ice, Rock"
629,Vullaby,vullaby,vullaby,0629,0.5,9,true,/br/pokedex/vullaby,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/629.png,Vullaby,"Big Pecks, Overcoat","dark, flying","Electric, Ice, Rock, Fairy"
630,Mandibuzz,mandibuzz,mandibuzz,0630,1.2,39.5,true,/br/pokedex/mandibuzz,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/630.png,Mandibuzz,"Big Pecks, Overcoat","dark, flying","Electric, Ice, Rock, Fairy"
631,Heatmor,heatmor,heatmor,0631,1.4,58,true,/br/pokedex/heatmor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/631.png,Heatmor,"Flash Fire, Gluttony",fire,"Water, Ground, Rock"
632,Durant,durant,durant,0632,0.3,33,true,/br/pokedex/durant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/632.png,Durant,"Swarm, Hustle","bug, steel",Fire
633,Deino,deino,deino,0633,0.8,17.3,true,/br/pokedex/deino,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/633.png,Deino,Hustle,"dark, dragon","Ice, Fighting, Bug, Dragon, Fairy"
634,Zweilous,zweilous,zweilous,0634,1.4,50,true,/br/pokedex/zweilous,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/634.png,Zweilous,Hustle,"dark, dragon","Ice, Fighting, Bug, Dragon, Fairy"
635,Hydreigon,hydreigon,hydreigon,0635,1.8,160,true,/br/pokedex/hydreigon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/635.png,Hydreigon,Levitate,"dark, dragon","Ice, Fighting, Bug, Dragon, Fairy"
636,Larvesta,larvesta,larvesta,0636,1.1,28.8,true,/br/pokedex/larvesta,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/636.png,Larvesta,Flame Body,"bug, fire","Water, Flying, Rock"
637,Volcarona,volcarona,volcarona,0637,1.6,46,true,/br/pokedex/volcarona,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/637.png,Volcarona,Flame Body,"bug, fire","Water, Flying, Rock"
638,Cobalion,cobalion,cobalion,0638,2.1,250,true,/br/pokedex/cobalion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/638.png,Cobalion,Justified,"steel, fighting","Fire, Fighting, Ground"
639,Terrakion,terrakion,terrakion,0639,1.9,260,true,/br/pokedex/terrakion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/639.png,Terrakion,Justified,"rock, fighting","Water, Grass, Fighting, Ground, Psychic, Steel, Fairy"
640,Virizion,virizion,virizion,0640,2,200,true,/br/pokedex/virizion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/640.png,Virizion,Justified,"grass, fighting","Fire, Ice, Poison, Flying, Psychic, Fairy"
641,Tornadus,tornadus,tornadus,0641,1.5,63,true,/br/pokedex/tornadus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/641.png,Tornadus,Prankster,flying,"Electric, Ice, Rock"
642,Thundurus,thundurus,thundurus,0642,1.5,61,true,/br/pokedex/thundurus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/642.png,Thundurus,Prankster,"electric, flying","Ice, Rock"
643,Reshiram,reshiram,reshiram,0643,3.2,330,true,/br/pokedex/reshiram,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/643.png,Reshiram,Turboblaze,"dragon, fire","Ground, Rock, Dragon"
644,Zekrom,zekrom,zekrom,0644,2.9,345,true,/br/pokedex/zekrom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/644.png,Zekrom,Teravolt,"dragon, electric","Ice, Ground, Dragon, Fairy"
645,Landorus,landorus,landorus,0645,1.5,68,true,/br/pokedex/landorus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/645.png,Landorus,Sand Force,"ground, flying","Water, Ice"
646,Kyurem,kyurem,kyurem,0646,3,325,true,/br/pokedex/kyurem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/646.png,Kyurem,Pressure,"dragon, ice","Fighting, Rock, Dragon, Steel, Fairy"
647,Keldeo,keldeo,keldeo,0647,1.4,48.5,true,/br/pokedex/keldeo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/647.png,Keldeo,Justified,"water, fighting","Grass, Electric, Flying, Psychic, Fairy"
648,Meloetta,meloetta,meloetta,0648,0.6,6.5,true,/br/pokedex/meloetta,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/648.png,Meloetta,Serene Grace,"normal, psychic","Bug, Dark"
649,Genesect,genesect,genesect,0649,1.5,82.5,true,/br/pokedex/genesect,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/649.png,Genesect,Download,"bug, steel",Fire
650,Chespin,chespin,chespin,0650,0.4,9,true,/br/pokedex/chespin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/650.png,Chespin,Overgrow,grass,"Fire, Ice, Poison, Flying, Bug"
651,Quilladin,quilladin,quilladin,0651,0.7,29,true,/br/pokedex/quilladin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/651.png,Quilladin,Overgrow,grass,"Fire, Ice, Poison, Flying, Bug"
652,Chesnaught,chesnaught,chesnaught,0652,1.6,90,true,/br/pokedex/chesnaught,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/652.png,Chesnaught,Overgrow,"grass, fighting","Fire, Ice, Poison, Flying, Psychic, Fairy"
653,Fennekin,fennekin,fennekin,0653,0.4,9.4,true,/br/pokedex/fennekin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/653.png,Fennekin,Blaze,fire,"Water, Ground, Rock"
654,Braixen,braixen,braixen,0654,1,14.5,true,/br/pokedex/braixen,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/654.png,Braixen,Blaze,fire,"Water, Ground, Rock"
655,Delphox,delphox,delphox,0655,1.5,39,true,/br/pokedex/delphox,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/655.png,Delphox,Blaze,"fire, psychic","Water, Ground, Rock, Ghost, Dark"
656,Froakie,froakie,froakie,0656,0.3,7,true,/br/pokedex/froakie,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/656.png,Froakie,Torrent,water,"Grass, Electric"
657,Frogadier,frogadier,frogadier,0657,0.6,10.9,true,/br/pokedex/frogadier,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/657.png,Frogadier,Torrent,water,"Grass, Electric"
658,Greninja,greninja,greninja,0658,1.5,40,true,/br/pokedex/greninja,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/658.png,Greninja,Torrent,"water, dark","Grass, Electric, Fighting, Bug, Fairy"
659,Bunnelby,bunnelby,bunnelby,0659,0.4,5,true,/br/pokedex/bunnelby,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/659.png,Bunnelby,"Pickup, Cheek Pouch",normal,Fighting
660,Diggersby,diggersby,diggersby,0660,1,42.4,true,/br/pokedex/diggersby,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/660.png,Diggersby,"Pickup, Cheek Pouch","normal, ground","Water, Grass, Ice, Fighting"
661,Fletchling,fletchling,fletchling,0661,0.3,1.7,true,/br/pokedex/fletchling,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/661.png,Fletchling,Big Pecks,"normal, flying","Electric, Ice, Rock"
662,Fletchinder,fletchinder,fletchinder,0662,0.7,16,true,/br/pokedex/fletchinder,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/662.png,Fletchinder,Flame Body,"fire, flying","Water, Electric, Rock"
663,Talonflame,talonflame,talonflame,0663,1.2,24.5,true,/br/pokedex/talonflame,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/663.png,Talonflame,Flame Body,"fire, flying","Water, Electric, Rock"
664,Scatterbug,scatterbug,scatterbug,0664,0.3,2.5,true,/br/pokedex/scatterbug,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/664.png,Scatterbug,"Shield Dust, Compound Eyes",bug,"Fire, Flying, Rock"
665,Spewpa,spewpa,spewpa,0665,0.3,8.4,true,/br/pokedex/spewpa,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/665.png,Spewpa,Shed Skin,bug,"Fire, Flying, Rock"
666,Vivillon,vivillon,vivillon,0666,1.2,17,true,/br/pokedex/vivillon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/666.png,Vivillon,"Shield Dust, Compound Eyes","bug, flying","Fire, Electric, Ice, Flying, Rock"
667,Litleo,litleo,litleo,0667,0.6,13.5,true,/br/pokedex/litleo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/667.png,Litleo,"Rivalry, Unnerve","fire, normal","Water, Fighting, Ground, Rock"
668,Pyroar,pyroar,pyroar,0668,1.5,81.5,true,/br/pokedex/pyroar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/668.png,Pyroar,"Rivalry, Unnerve","fire, normal","Water, Fighting, Ground, Rock"
669,Flabébé,flabebe,flabebe,0669,0.1,0.1,true,/br/pokedex/flabebe,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/669.png,Flabébé,Flower Veil,fairy,"Poison, Steel"
670,Floette,floette,floette,0670,0.2,0.9,true,/br/pokedex/floette,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/670.png,Floette,Flower Veil,fairy,"Poison, Steel"
671,Florges,florges,florges,0671,1.1,10,true,/br/pokedex/florges,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/671.png,Florges,Flower Veil,fairy,"Poison, Steel"
672,Skiddo,skiddo,skiddo,0672,0.9,31,true,/br/pokedex/skiddo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/672.png,Skiddo,Sap Sipper,grass,"Fire, Ice, Poison, Flying, Bug"
673,Gogoat,gogoat,gogoat,0673,1.7,91,true,/br/pokedex/gogoat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/673.png,Gogoat,Sap Sipper,grass,"Fire, Ice, Poison, Flying, Bug"
674,Pancham,pancham,pancham,0674,0.6,8,true,/br/pokedex/pancham,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/674.png,Pancham,"Iron Fist, Mold Breaker",fighting,"Flying, Psychic, Fairy"
675,Pangoro,pangoro,pangoro,0675,2.1,136,true,/br/pokedex/pangoro,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/675.png,Pangoro,"Iron Fist, Mold Breaker","fighting, dark","Fighting, Flying, Fairy"
676,Furfrou,furfrou,furfrou,0676,1.2,28,true,/br/pokedex/furfrou,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/676.png,Furfrou,Fur Coat,normal,Fighting
677,Espurr,espurr,espurr,0677,0.3,3.5,true,/br/pokedex/espurr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/677.png,Espurr,"Keen Eye, Infiltrator",psychic,"Bug, Ghost, Dark"
678,Meowstic,meowstic,meowstic,0678,0.6,8.5,true,/br/pokedex/meowstic,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/678.png,Meowstic,"Keen Eye, Infiltrator",psychic,"Bug, Ghost, Dark"
679,Honedge,honedge,honedge,0679,0.8,2,true,/br/pokedex/honedge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/679.png,Honedge,No Guard,"steel, ghost","Fire, Ground, Ghost, Dark"
680,Doublade,doublade,doublade,0680,0.8,4.5,true,/br/pokedex/doublade,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/680.png,Doublade,No Guard,"steel, ghost","Fire, Ground, Ghost, Dark"
681,Aegislash,aegislash,aegislash,0681,1.7,53,true,/br/pokedex/aegislash,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/681.png,Aegislash,Stance Change,"steel, ghost","Fire, Ground, Ghost, Dark"
682,Spritzee,spritzee,spritzee,0682,0.2,0.5,true,/br/pokedex/spritzee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/682.png,Spritzee,Healer,fairy,"Poison, Steel"
683,Aromatisse,aromatisse,aromatisse,0683,0.8,15.5,true,/br/pokedex/aromatisse,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/683.png,Aromatisse,Healer,fairy,"Poison, Steel"
684,Swirlix,swirlix,swirlix,0684,0.4,3.5,true,/br/pokedex/swirlix,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/684.png,Swirlix,Sweet Veil,fairy,"Poison, Steel"
685,Slurpuff,slurpuff,slurpuff,0685,0.8,5,true,/br/pokedex/slurpuff,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/685.png,Slurpuff,Sweet Veil,fairy,"Poison, Steel"
686,Inkay,inkay,inkay,0686,0.4,3.5,true,/br/pokedex/inkay,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/686.png,Inkay,"Suction Cups, Contrary","dark, psychic","Bug, Fairy"
687,Malamar,malamar,malamar,0687,1.5,47,true,/br/pokedex/malamar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/687.png,Malamar,"Suction Cups, Contrary","dark, psychic","Bug, Fairy"
688,Binacle,binacle,binacle,0688,0.5,31,true,/br/pokedex/binacle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/688.png,Binacle,"Sniper, Tough Claws","rock, water","Grass, Electric, Fighting, Ground"
689,Barbaracle,barbaracle,barbaracle,0689,1.3,96,true,/br/pokedex/barbaracle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/689.png,Barbaracle,"Sniper, Tough Claws","rock, water","Grass, Electric, Fighting, Ground"
690,Skrelp,skrelp,skrelp,0690,0.5,7.3,true,/br/pokedex/skrelp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/690.png,Skrelp,"Poison Point, Poison Touch","poison, water","Electric, Ground, Psychic"
691,Dragalge,dragalge,dragalge,0691,1.8,81.5,true,/br/pokedex/dragalge,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/691.png,Dragalge,"Poison Point, Poison Touch","poison, dragon","Ice, Ground, Psychic, Dragon"
692,Clauncher,clauncher,clauncher,0692,0.5,8.3,true,/br/pokedex/clauncher,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/692.png,Clauncher,Mega Launcher,water,"Grass, Electric"
693,Clawitzer,clawitzer,clawitzer,0693,1.3,35.3,true,/br/pokedex/clawitzer,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/693.png,Clawitzer,Mega Launcher,water,"Grass, Electric"
694,Helioptile,helioptile,helioptile,0694,0.5,6,true,/br/pokedex/helioptile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/694.png,Helioptile,"Sand Veil, Dry Skin","electric, normal","Fighting, Ground"
695,Heliolisk,heliolisk,heliolisk,0695,1,21,true,/br/pokedex/heliolisk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/695.png,Heliolisk,"Sand Veil, Dry Skin","electric, normal","Fighting, Ground"
696,Tyrunt,tyrunt,tyrunt,0696,0.8,26,true,/br/pokedex/tyrunt,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/696.png,Tyrunt,Strong Jaw,"rock, dragon","Ice, Fighting, Ground, Dragon, Steel, Fairy"
697,Tyrantrum,tyrantrum,tyrantrum,0697,2.5,270,true,/br/pokedex/tyrantrum,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/697.png,Tyrantrum,Strong Jaw,"rock, dragon","Ice, Fighting, Ground, Dragon, Steel, Fairy"
698,Amaura,amaura,amaura,0698,1.3,25.2,true,/br/pokedex/amaura,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/698.png,Amaura,Refrigerate,"rock, ice","Water, Grass, Fighting, Ground, Rock, Steel"
699,Aurorus,aurorus,aurorus,0699,2.7,225,true,/br/pokedex/aurorus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/699.png,Aurorus,Refrigerate,"rock, ice","Water, Grass, Fighting, Ground, Rock, Steel"
700,Sylveon,sylveon,sylveon,0700,1,23.5,true,/br/pokedex/sylveon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/700.png,Sylveon,Cute Charm,fairy,"Poison, Steel"
701,Hawlucha,hawlucha,hawlucha,0701,0.8,21.5,true,/br/pokedex/hawlucha,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/701.png,Hawlucha,"Limber, Unburden","fighting, flying","Electric, Ice, Flying, Psychic, Fairy"
702,Dedenne,dedenne,dedenne,0702,0.2,2.2,true,/br/pokedex/dedenne,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/702.png,Dedenne,"Pickup, Cheek Pouch","electric, fairy","Poison, Ground"
703,Carbink,carbink,carbink,0703,0.3,5.7,true,/br/pokedex/carbink,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/703.png,Carbink,Clear Body,"rock, fairy","Water, Grass, Ground, Steel"
704,Goomy,goomy,goomy,0704,0.3,2.8,true,/br/pokedex/goomy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/704.png,Goomy,"Hydration, Sap Sipper",dragon,"Ice, Dragon, Fairy"
705,Sliggoo,sliggoo,sliggoo,0705,0.8,17.5,true,/br/pokedex/sliggoo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/705.png,Sliggoo,"Hydration, Sap Sipper",dragon,"Ice, Dragon, Fairy"
706,Goodra,goodra,goodra,0706,2,150.5,true,/br/pokedex/goodra,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/706.png,Goodra,"Hydration, Sap Sipper",dragon,"Ice, Dragon, Fairy"
707,Klefki,klefki,klefki,0707,0.2,3,true,/br/pokedex/klefki,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/707.png,Klefki,Prankster,"steel, fairy","Fire, Ground"
708,Phantump,phantump,phantump,0708,0.4,7,true,/br/pokedex/phantump,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/detail/708.png,Phantump,"Natural Cure, Frisk","ghost, grass","Fire, Ice, Flying, Ghost, Dark"
